id,x,y,deg
071_58,1.685883,0.117888,198.000004
071_59,1.011438,-2.503396,257.760007
071_60,-1.933177,-2.474354,228.599997
071_61,-0.865248,-2.662958,250.199997
071_62,1.844559,-1.340150,206.999996
071_63,1.913714,-2.125394,192.600009
071_64,-2.910969,-2.442593,129.960001
071_65,-3.194405,2.680424,297.720008
071_66,1.879385,0.684040,228.959992
071_67,0.100860,-2.888239,250.199997
071_68,2.098962,1.761238,170.640002
071_69,2.384354,-1.061583,61.920002
071_70,-2.241008,-2.868359,107.280003
072_0,0.000000,0.000000,105.480005
072_1,0.221018,0.547038,99.000002
072_2,-0.595526,0.661399,44.280001
072_3,-1.158614,-0.162833,240.479994
072_4,0.121253,1.153645,140.039999
072_5,-1.059537,0.563366,137.879995
072_6,-1.402713,1.354584,174.239999
072_7,0.332457,-0.425526,113.760005
072_8,-0.404812,1.245884,69.840002
072_9,-1.409539,-0.513030,53.640001
072_10,-1.719637,0.625897,142.920005
072_11,-0.058980,1.688970,234.720004
072_12,-0.457232,1.833859,82.080000
072_13,-1.619296,1.798410,115.919999
072_14,-2.239740,-0.642235,249.840002
072_15,-1.865706,1.165822,128.519998
072_16,-2.186793,2.111761,136.079997
072_17,0.232053,2.207839,208.800015
072_18,-2.384178,0.166718,135.000000
072_19,-2.584155,0.940555,31.680000
072_20,-2.618397,2.528556,174.600005
072_21,-1.030168,2.549756,154.080001
072_22,-0.261321,2.486305,121.320004
072_23,-1.902394,2.434953,303.479998
072_24,0.451793,0.129550,215.279996
072_25,0.453222,2.570348,62.279997
072_26,-0.888612,-0.745634,118.080003
072_27,0.568278,0.548780,325.799990
072_28,-2.777939,-0.590469,216.719999
072_29,0.704953,-0.680765,216.360004
072_30,-0.321378,-0.989099,116.999996
072_31,0.483243,-1.196067,105.119998
072_32,0.793452,1.626817,227.159994
072_33,1.258125,2.579539,61.560001
072_34,-2.145562,-1.340696,282.960005
072_35,1.431486,-1.382370,114.840002
072_36,0.997564,0.069756,233.280001
072_37,1.498215,0.667048,119.520006
072_38,-1.431939,-1.590330,277.920005
072_39,0.861595,2.132523,251.280005
072_40,1.288099,-0.573499,210.239997
072_41,-2.442379,-1.526167,85.680002
072_42,-0.276101,-1.565844,108.000004
072_43,0.540780,-1.664349,128.880004
072_44,-3.059928,0.430045,356.040008
072_45,-1.625987,-1.805842,93.960003
072_46,-3.052973,1.907709,33.480001
072_47,-3.110000,0.000000,172.799996
072_48,1.569937,-2.009427,77.760002
072_49,-2.925766,-1.828221,125.999998
072_50,-3.325965,-0.953705,173.160002
072_51,1.472087,1.634919,194.760003
072_52,-0.527390,-2.115245,249.480007
072_53,-0.895310,-2.215969,90.000000
072_54,-2.596891,-2.179050,274.320009
072_55,-3.206545,1.427646,152.280003
072_56,1.656129,2.119749,324.720004
072_57,0.259231,-2.466414,288.000004
072_58,1.685883,0.117888,198.000004
072_59,1.011438,-2.503396,257.760007
072_60,-1.933177,-2.474354,228.599997
072_61,-0.865248,-2.662958,250.199997
072_62,1.901190,-1.381295,184.680004
072_63,-2.995234,-2.513300,251.999996
072_64,-3.332293,2.796126,274.680004
072_65,1.816785,0.520955,262.079995
072_66,1.655000,2.866544,268.919992
072_67,2.009800,-0.894821,333.719995
072_68,2.308501,-2.563850,116.280005
072_69,2.086198,1.303601,201.240005
072_70,-0.510526,2.895335,88.560002
072_71,2.216707,1.610532,356.040008
073_0,0.000000,0.000000,105.480005
073_1,0.221018,0.547038,99.000002
073_2,-0.595526,0.661399,44.280001
073_3,-1.158614,-0.162833,240.479994
073_4,0.121253,1.153645,140.039999
073_5,-1.059537,0.563366,137.879995
073_6,-1.402713,1.354584,174.239999
073_7,0.332457,-0.425526,113.760005
073_8,-0.404812,1.245884,69.840002
073_9,-1.409539,-0.513030,53.640001
073_10,-1.719637,0.625897,142.920005
073_11,-0.058980,1.688970,234.720004
073_12,-0.457232,1.833859,82.080000
073_13,-1.619296,1.798410,115.919999
073_14,-2.239740,-0.642235,249.840002
073_15,-1.865706,1.165822,128.519998
073_16,-2.186793,2.111761,136.079997
073_17,0.232053,2.207839,208.800015
073_18,-2.384178,0.166718,135.000000
073_19,-2.584155,0.940555,31.680000
073_20,-2.618397,2.528556,174.600005
073_21,-1.030168,2.549756,154.080001
073_22,-0.261321,2.486305,121.320004
073_23,-1.902394,2.434953,303.479998
073_24,0.451793,0.129550,215.279996
073_25,0.453222,2.570348,62.279997
073_26,-0.888612,-0.745634,118.080003
073_27,0.568278,0.548780,325.799990
073_28,-2.777939,-0.590469,216.719999
073_29,0.704953,-0.680765,216.360004
073_30,-0.321378,-0.989099,116.999996
073_31,0.483243,-1.196067,105.119998
073_32,0.793452,1.626817,227.159994
073_33,1.258125,2.579539,61.560001
073_34,-2.145562,-1.340696,282.960005
073_35,1.431486,-1.382370,114.840002
073_36,0.997564,0.069756,233.280001
073_37,1.498215,0.667048,119.520006
073_38,-1.431939,-1.590330,277.920005
073_39,0.861595,2.132523,251.280005
073_40,1.288099,-0.573499,210.239997
073_41,-2.442379,-1.526167,85.680002
073_42,-0.276101,-1.565844,108.000004
073_43,0.540780,-1.664349,128.880004
073_44,-3.059928,0.430045,356.040008
073_45,-1.625987,-1.805842,93.960003
073_46,-3.052973,1.907709,33.480001
073_47,-3.110000,0.000000,172.799996
073_48,1.569937,-2.009427,77.760002
073_49,-2.925766,-1.828221,125.999998
073_50,-3.325965,-0.953705,173.160002
073_51,1.472087,1.634919,194.760003
073_52,-0.527390,-2.115245,249.480007
073_53,-0.895310,-2.215969,90.000000
073_54,-2.596891,-2.179050,274.320009
073_55,-3.206545,1.427646,152.280003
073_56,1.656129,2.119749,324.720004
073_57,0.259231,-2.466414,288.000004
073_58,1.685883,0.117888,198.000004
073_59,1.011438,-2.503396,257.760007
073_60,-1.933177,-2.474354,228.599997
073_61,-0.865248,-2.662958,250.199997
073_62,1.901190,-1.381295,184.680004
073_63,-3.171424,-2.661141,275.039999
073_64,0.515735,-2.924879,261.360004
073_65,1.845337,-2.735824,304.200010
073_66,-3.194405,2.680424,291.600001
073_67,1.897606,0.403349,322.560010
073_68,2.277617,-0.320098,143.639996
073_69,2.103444,1.528242,152.639998
073_70,-2.222538,-2.844719,101.520002
073_71,2.427051,-1.763356,139.319998
073_72,2.122052,2.049242,223.559997
074_0,0.000000,0.000000,105.480005
074_1,0.221018,0.547038,99.000002
074_2,-0.595526,0.661399,44.280001
074_3,-1.158614,-0.162833,240.479994
074_4,0.121253,1.153645,140.039999
074_5,-1.059537,0.563366,137.879995
074_6,-1.402713,1.354584,174.239999
074_7,0.332457,-0.425526,113.760005
074_8,-0.404812,1.245884,69.840002
074_9,-1.409539,-0.513030,53.640001
074_10,-1.719637,0.625897,142.920005
074_11,-0.058980,1.688970,234.720004
074_12,-0.457232,1.833859,82.080000
074_13,-1.619296,1.798410,115.919999
074_14,-2.239740,-0.642235,249.840002
074_15,-1.865706,1.165822,128.519998
074_16,-2.186793,2.111761,136.079997
074_17,0.232053,2.207839,208.800015
074_18,-2.384178,0.166718,135.000000
074_19,-2.584155,0.940555,31.680000
074_20,-2.618397,2.528556,174.600005
074_21,-1.030168,2.549756,154.080001
074_22,-0.261321,2.486305,121.320004
074_23,-1.902394,2.434953,303.479998
074_24,0.451793,0.129550,215.279996
074_25,0.453222,2.570348,62.279997
074_26,-0.888612,-0.745634,118.080003
074_27,0.568278,0.548780,325.799990
074_28,-2.777939,-0.590469,216.719999
074_29,0.704953,-0.680765,216.360004
074_30,-0.321378,-0.989099,116.999996
074_31,0.483243,-1.196067,105.119998
074_32,0.793452,1.626817,227.159994
074_33,1.258125,2.579539,61.560001
074_34,-2.145562,-1.340696,282.960005
074_35,1.431486,-1.382370,114.840002
074_36,0.997564,0.069756,233.280001
074_37,1.498215,0.667048,119.520006
074_38,-1.431939,-1.590330,277.920005
074_39,0.861595,2.132523,251.280005
074_40,1.288099,-0.573499,210.239997
074_41,-2.442379,-1.526167,85.680002
074_42,-0.276101,-1.565844,108.000004
074_43,0.540780,-1.664349,128.880004
074_44,-3.059928,0.430045,356.040008
074_45,-1.625987,-1.805842,93.960003
074_46,-3.052973,1.907709,33.480001
074_47,-3.110000,0.000000,172.799996
074_48,1.569937,-2.009427,77.760002
074_49,-2.925766,-1.828221,125.999998
074_50,-3.325965,-0.953705,173.160002
074_51,1.472087,1.634919,194.760003
074_52,-0.527390,-2.115245,249.480007
074_53,-0.895310,-2.215969,90.000000
074_54,-2.596891,-2.179050,274.320009
074_55,-3.206545,1.427646,152.280003
074_56,1.656129,2.119749,324.720004
074_57,0.259231,-2.466414,288.000004
074_58,1.685883,0.117888,198.000004
074_59,1.011438,-2.503396,257.760007
074_60,-1.933177,-2.474354,228.599997
074_61,-0.865248,-2.662958,250.199997
074_62,1.901190,-1.381295,184.680004
074_63,-3.171424,-2.661141,275.039999
074_64,-3.355275,2.815410,220.679991
074_65,1.845337,-2.735824,299.520006
074_66,1.884073,0.540249,311.400003
074_67,2.018935,-0.898888,335.880010
074_68,2.103444,1.528242,153.360000
074_69,2.364140,3.025961,164.519995
074_70,-2.204068,-2.821078,95.039999
074_71,2.402780,-1.745722,146.879997
074_72,2.337033,0.328449,200.519993
074_73,0.718508,-2.881778,111.959996
075_0,0.000000,0.000000,105.480005
075_1,0.221018,0.547038,99.000002
075_2,-0.595526,0.661399,44.280001
075_3,-1.158614,-0.162833,240.479994
075_4,0.121253,1.153645,140.039999
075_5,-1.059537,0.563366,137.879995
075_6,-1.402713,1.354584,174.239999
075_7,0.332457,-0.425526,113.760005
075_8,-0.404812,1.245884,69.840002
075_9,-1.409539,-0.513030,53.640001
075_10,-1.719637,0.625897,142.920005
075_11,-0.058980,1.688970,234.720004
075_12,-0.457232,1.833859,82.080000
075_13,-1.619296,1.798410,115.919999
075_14,-2.239740,-0.642235,249.840002
075_15,-1.865706,1.165822,128.519998
075_16,-2.186793,2.111761,136.079997
075_17,0.232053,2.207839,208.800015
075_18,-2.384178,0.166718,135.000000
075_19,-2.584155,0.940555,31.680000
075_20,-2.618397,2.528556,174.600005
075_21,-1.030168,2.549756,154.080001
075_22,-0.261321,2.486305,121.320004
075_23,-1.902394,2.434953,303.479998
075_24,0.451793,0.129550,215.279996
075_25,0.453222,2.570348,62.279997
075_26,-0.888612,-0.745634,118.080003
075_27,0.568278,0.548780,325.799990
075_28,-2.777939,-0.590469,216.719999
075_29,0.704953,-0.680765,216.360004
075_30,-0.321378,-0.989099,116.999996
075_31,0.483243,-1.196067,105.119998
075_32,0.793452,1.626817,227.159994
075_33,1.258125,2.579539,61.560001
075_34,-2.145562,-1.340696,282.960005
075_35,1.431486,-1.382370,114.840002
075_36,0.997564,0.069756,233.280001
075_37,1.498215,0.667048,119.520006
075_38,-1.431939,-1.590330,277.920005
075_39,0.861595,2.132523,251.280005
075_40,1.288099,-0.573499,210.239997
075_41,-2.442379,-1.526167,85.680002
075_42,-0.276101,-1.565844,108.000004
075_43,0.540780,-1.664349,128.880004
075_44,-3.059928,0.430045,356.040008
075_45,-1.625987,-1.805842,93.960003
075_46,-3.052973,1.907709,33.480001
075_47,-3.110000,0.000000,172.799996
075_48,1.569937,-2.009427,77.760002
075_49,-2.925766,-1.828221,125.999998
075_50,-3.325965,-0.953705,173.160002
075_51,1.472087,1.634919,194.760003
075_52,-0.527390,-2.115245,249.480007
075_53,-0.895310,-2.215969,90.000000
075_54,-2.596891,-2.179050,274.320009
075_55,-3.206545,1.427646,152.280003
075_56,1.656129,2.119749,324.720004
075_57,0.259231,-2.466414,288.000004
075_58,1.685883,0.117888,198.000004
075_59,1.011438,-2.503396,257.760007
075_60,-1.933177,-2.474354,228.599997
075_61,-0.865248,-2.662958,250.199997
075_62,1.901190,-1.381295,184.680004
075_63,-3.171424,-2.661141,275.039999
075_64,-3.355275,2.815410,220.679991
075_65,1.912911,0.548518,315.719991
075_66,1.620000,2.805922,280.079999
075_67,1.896237,-2.427073,248.399999
075_68,2.300000,0.000000,153.360000
075_69,2.119625,1.539997,146.520002
075_70,-0.507053,2.875639,80.280002
075_71,2.402595,2.320159,145.800000
075_72,1.900175,-0.846012,229.680004
075_73,-2.222538,2.844719,74.880002
075_74,2.367077,-1.986214,200.880010
076_0,0.000000,0.000000,105.480005
076_1,0.221018,0.547038,99.000002
076_2,-0.595526,0.661399,44.280001
076_3,-1.158614,-0.162833,240.479994
076_4,0.121253,1.153645,140.039999
076_5,-1.059537,0.563366,137.879995
076_6,-1.402713,1.354584,174.239999
076_7,0.332457,-0.425526,113.760005
076_8,-0.404812,1.245884,69.840002
076_9,-1.409539,-0.513030,53.640001
076_10,-1.719637,0.625897,142.920005
076_11,-0.058980,1.688970,234.720004
076_12,-0.457232,1.833859,82.080000
076_13,-1.619296,1.798410,115.919999
076_14,-2.239740,-0.642235,249.840002
076_15,-1.865706,1.165822,128.519998
076_16,-2.186793,2.111761,136.079997
076_17,0.232053,2.207839,208.800015
076_18,-2.384178,0.166718,135.000000
076_19,-2.584155,0.940555,31.680000
076_20,-2.618397,2.528556,174.600005
076_21,-1.030168,2.549756,154.080001
076_22,-0.261321,2.486305,121.320004
076_23,-1.902394,2.434953,303.479998
076_24,0.451793,0.129550,215.279996
076_25,0.453222,2.570348,62.279997
076_26,-0.888612,-0.745634,118.080003
076_27,0.568278,0.548780,325.799990
076_28,-2.777939,-0.590469,216.719999
076_29,0.704953,-0.680765,216.360004
076_30,-0.321378,-0.989099,116.999996
076_31,0.483243,-1.196067,105.119998
076_32,0.793452,1.626817,227.159994
076_33,1.258125,2.579539,61.560001
076_34,-2.145562,-1.340696,282.960005
076_35,1.431486,-1.382370,114.840002
076_36,0.997564,0.069756,233.280001
076_37,1.498215,0.667048,119.520006
076_38,-1.431939,-1.590330,277.920005
076_39,0.861595,2.132523,251.280005
076_40,1.288099,-0.573499,210.239997
076_41,-2.442379,-1.526167,85.680002
076_42,-0.276101,-1.565844,108.000004
076_43,0.540780,-1.664349,128.880004
076_44,-3.059928,0.430045,356.040008
076_45,-1.625987,-1.805842,93.960003
076_46,-3.052973,1.907709,33.480001
076_47,-3.110000,0.000000,172.799996
076_48,1.569937,-2.009427,77.760002
076_49,-2.925766,-1.828221,125.999998
076_50,-3.325965,-0.953705,173.160002
076_51,1.472087,1.634919,194.760003
076_52,-0.527390,-2.115245,249.480007
076_53,-0.895310,-2.215969,90.000000
076_54,-2.596891,-2.179050,274.320009
076_55,-3.206545,1.427646,152.280003
076_56,1.656129,2.119749,324.720004
076_57,0.259231,-2.466414,288.000004
076_58,1.685883,0.117888,198.000004
076_59,1.011438,-2.503396,257.760007
076_60,-1.933177,-2.474354,228.599997
076_61,-0.865248,-2.662958,250.199997
076_62,1.901190,-1.381295,184.680004
076_63,-3.171424,-2.661141,275.039999
076_64,-3.355275,2.815410,220.679991
076_65,1.912911,0.548518,315.719991
076_66,1.957803,-2.505874,319.320009
076_67,1.845362,-0.821608,240.479994
076_68,2.119625,1.539997,158.399999
076_69,2.402179,2.667890,148.320000
076_70,2.270000,0.000000,183.959992
076_71,-0.334491,3.182470,142.200004
076_72,1.635000,2.831903,292.680008
076_73,-0.964133,2.967296,67.320002
076_74,-2.271791,2.907760,278.999991
076_75,2.344096,1.966930,212.760007
077_0,0.000000,0.000000,105.480005
077_1,0.221018,0.547038,99.000002
077_2,-0.595526,0.661399,44.280001
077_3,-1.158614,-0.162833,240.479994
077_4,0.121253,1.153645,140.039999
077_5,-1.059537,0.563366,137.879995
077_6,-1.402713,1.354584,174.239999
077_7,0.332457,-0.425526,113.760005
077_8,-0.404812,1.245884,69.840002
077_9,-1.409539,-0.513030,53.640001
077_10,-1.719637,0.625897,142.920005
077_11,-0.058980,1.688970,234.720004
077_12,-0.457232,1.833859,82.080000
077_13,-1.619296,1.798410,115.919999
077_14,-2.239740,-0.642235,249.840002
077_15,-1.865706,1.165822,128.519998
077_16,-2.186793,2.111761,136.079997
077_17,0.232053,2.207839,208.800015
077_18,-2.384178,0.166718,135.000000
077_19,-2.584155,0.940555,31.680000
077_20,-2.618397,2.528556,174.600005
077_21,-1.030168,2.549756,154.080001
077_22,-0.261321,2.486305,121.320004
077_23,-1.902394,2.434953,303.479998
077_24,0.451793,0.129550,215.279996
077_25,0.453222,2.570348,62.279997
077_26,-0.888612,-0.745634,118.080003
077_27,0.568278,0.548780,325.799990
077_28,-2.777939,-0.590469,216.719999
077_29,0.704953,-0.680765,216.360004
077_30,-0.321378,-0.989099,116.999996
077_31,0.483243,-1.196067,105.119998
077_32,0.793452,1.626817,227.159994
077_33,1.258125,2.579539,61.560001
077_34,-2.145562,-1.340696,282.960005
077_35,1.431486,-1.382370,114.840002
077_36,0.997564,0.069756,233.280001
077_37,1.498215,0.667048,119.520006
077_38,-1.431939,-1.590330,277.920005
077_39,0.861595,2.132523,251.280005
077_40,1.288099,-0.573499,210.239997
077_41,-2.442379,-1.526167,85.680002
077_42,-0.276101,-1.565844,108.000004
077_43,0.540780,-1.664349,128.880004
077_44,-3.059928,0.430045,356.040008
077_45,-1.625987,-1.805842,93.960003
077_46,-3.052973,1.907709,33.480001
077_47,-3.110000,0.000000,172.799996
077_48,1.569937,-2.009427,77.760002
077_49,-2.925766,-1.828221,125.999998
077_50,-3.325965,-0.953705,173.160002
077_51,1.472087,1.634919,194.760003
077_52,-0.527390,-2.115245,249.480007
077_53,-0.895310,-2.215969,90.000000
077_54,-2.596891,-2.179050,274.320009
077_55,-3.206545,1.427646,152.280003
077_56,1.656129,2.119749,324.720004
077_57,0.259231,-2.466414,288.000004
077_58,1.685883,0.117888,198.000004
077_59,1.011438,-2.503396,257.760007
077_60,-1.933177,-2.474354,228.599997
077_61,-0.865248,-2.662958,250.199997
077_62,1.901190,-1.381295,184.680004
077_63,-3.171424,-2.661141,275.039999
077_64,-3.355275,2.815410,220.679991
077_65,1.912911,0.548518,315.719991
077_66,1.957803,-2.505874,319.320009
077_67,1.854497,-0.825675,239.039991
077_68,1.984055,1.664820,224.640005
077_69,2.402179,2.667890,147.599999
077_70,2.270000,0.000000,202.319992
077_71,-0.334491,3.182470,145.079999
077_72,1.635000,2.831903,295.559993
077_73,-2.582844,2.868539,52.199998
077_74,-2.063422,3.059149,277.199993
077_75,2.466663,2.069776,181.799998
077_76,0.552201,3.131689,63.720000
078_0,0.000000,0.000000,105.480005
078_1,0.221018,0.547038,99.000002
078_2,-0.595526,0.661399,44.280001
078_3,-1.158614,-0.162833,240.479994
078_4,0.121253,1.153645,140.039999
078_5,-1.059537,0.563366,137.879995
078_6,-1.402713,1.354584,174.239999
078_7,0.332457,-0.425526,113.760005
078_8,-0.404812,1.245884,69.840002
078_9,-1.409539,-0.513030,53.640001
078_10,-1.719637,0.625897,142.920005
078_11,-0.058980,1.688970,234.720004
078_12,-0.457232,1.833859,82.080000
078_13,-1.619296,1.798410,115.919999
078_14,-2.239740,-0.642235,249.840002
078_15,-1.865706,1.165822,128.519998
078_16,-2.186793,2.111761,136.079997
078_17,0.232053,2.207839,208.800015
078_18,-2.384178,0.166718,135.000000
078_19,-2.584155,0.940555,31.680000
078_20,-2.618397,2.528556,174.600005
078_21,-1.030168,2.549756,154.080001
078_22,-0.261321,2.486305,121.320004
078_23,-1.902394,2.434953,303.479998
078_24,0.451793,0.129550,215.279996
078_25,0.453222,2.570348,62.279997
078_26,-0.888612,-0.745634,118.080003
078_27,0.568278,0.548780,325.799990
078_28,-2.777939,-0.590469,216.719999
078_29,0.704953,-0.680765,216.360004
078_30,-0.321378,-0.989099,116.999996
078_31,0.483243,-1.196067,105.119998
078_32,0.793452,1.626817,227.159994
078_33,1.258125,2.579539,61.560001
078_34,-2.145562,-1.340696,282.960005
078_35,1.431486,-1.382370,114.840002
078_36,0.997564,0.069756,233.280001
078_37,1.498215,0.667048,119.520006
078_38,-1.431939,-1.590330,277.920005
078_39,0.861595,2.132523,251.280005
078_40,1.288099,-0.573499,210.239997
078_41,-2.442379,-1.526167,85.680002
078_42,-0.276101,-1.565844,108.000004
078_43,0.540780,-1.664349,128.880004
078_44,-3.059928,0.430045,356.040008
078_45,-1.625987,-1.805842,93.960003
078_46,-3.052973,1.907709,33.480001
078_47,-3.110000,0.000000,172.799996
078_48,1.569937,-2.009427,77.760002
078_49,-2.925766,-1.828221,125.999998
078_50,-3.325965,-0.953705,173.160002
078_51,1.472087,1.634919,194.760003
078_52,-0.527390,-2.115245,249.480007
078_53,-0.895310,-2.215969,90.000000
078_54,-2.596891,-2.179050,274.320009
078_55,-3.206545,1.427646,152.280003
078_56,1.656129,2.119749,324.720004
078_57,0.259231,-2.466414,288.000004
078_58,1.685883,0.117888,198.000004
078_59,1.011438,-2.503396,257.760007
078_60,-1.933177,-2.474354,228.599997
078_61,-0.865248,-2.662958,250.199997
078_62,1.901190,-1.381295,184.680004
078_63,-3.171424,-2.661141,275.039999
078_64,-3.355275,2.815410,220.679991
078_65,1.912911,0.548518,315.719991
078_66,1.957803,-2.505874,319.320009
078_67,1.854497,-0.825675,239.039991
078_68,1.999376,1.677676,232.920005
078_69,1.780000,3.083050,157.320002
078_70,2.294397,-0.160440,179.279999
078_71,2.376453,3.041722,160.560004
078_72,-0.803181,3.221382,192.239993
078_73,-1.945991,2.885051,44.639999
078_74,0.337627,3.212306,256.680000
078_75,-1.556218,3.190719,238.679996
078_76,2.668751,-2.577183,119.519995
078_77,-2.863879,3.180660,236.160007
079_0,0.000000,0.000000,105.480005
079_1,0.221018,0.547038,99.000002
079_2,-0.595526,0.661399,44.280001
079_3,-1.158614,-0.162833,240.479994
079_4,0.121253,1.153645,140.039999
079_5,-1.059537,0.563366,137.879995
079_6,-1.402713,1.354584,174.239999
079_7,0.332457,-0.425526,113.760005
079_8,-0.404812,1.245884,69.840002
079_9,-1.409539,-0.513030,53.640001
079_10,-1.719637,0.625897,142.920005
079_11,-0.058980,1.688970,234.720004
079_12,-0.457232,1.833859,82.080000
079_13,-1.619296,1.798410,115.919999
079_14,-2.239740,-0.642235,249.840002
079_15,-1.865706,1.165822,128.519998
079_16,-2.186793,2.111761,136.079997
079_17,0.232053,2.207839,208.800015
079_18,-2.384178,0.166718,135.000000
079_19,-2.584155,0.940555,31.680000
079_20,-2.618397,2.528556,174.600005
079_21,-1.030168,2.549756,154.080001
079_22,-0.261321,2.486305,121.320004
079_23,-1.902394,2.434953,303.479998
079_24,0.451793,0.129550,215.279996
079_25,0.453222,2.570348,62.279997
079_26,-0.888612,-0.745634,118.080003
079_27,0.568278,0.548780,325.799990
079_28,-2.777939,-0.590469,216.719999
079_29,0.704953,-0.680765,216.360004
079_30,-0.321378,-0.989099,116.999996
079_31,0.483243,-1.196067,105.119998
079_32,0.793452,1.626817,227.159994
079_33,1.258125,2.579539,61.560001
079_34,-2.145562,-1.340696,282.960005
079_35,1.431486,-1.382370,114.840002
079_36,0.997564,0.069756,233.280001
079_37,1.498215,0.667048,119.520006
079_38,-1.431939,-1.590330,277.920005
079_39,0.861595,2.132523,251.280005
079_40,1.288099,-0.573499,210.239997
079_41,-2.442379,-1.526167,85.680002
079_42,-0.276101,-1.565844,108.000004
079_43,0.540780,-1.664349,128.880004
079_44,-3.059928,0.430045,356.040008
079_45,-1.625987,-1.805842,93.960003
079_46,-3.052973,1.907709,33.480001
079_47,-3.110000,0.000000,172.799996
079_48,1.569937,-2.009427,77.760002
079_49,-2.925766,-1.828221,125.999998
079_50,-3.325965,-0.953705,173.160002
079_51,1.472087,1.634919,194.760003
079_52,-0.527390,-2.115245,249.480007
079_53,-0.895310,-2.215969,90.000000
079_54,-2.596891,-2.179050,274.320009
079_55,-3.206545,1.427646,152.280003
079_56,1.656129,2.119749,324.720004
079_57,0.259231,-2.466414,288.000004
079_58,1.685883,0.117888,198.000004
079_59,1.011438,-2.503396,257.760007
079_60,-1.933177,-2.474354,228.599997
079_61,-0.865248,-2.662958,250.199997
079_62,1.901190,-1.381295,184.680004
079_63,-3.171424,-2.661141,275.039999
079_64,-3.355275,2.815410,220.679991
079_65,1.912911,0.548518,315.719991
079_66,1.957803,-2.505874,319.320009
079_67,1.854497,-0.825675,239.039991
079_68,1.999376,1.677676,232.920005
079_69,-0.507053,2.875639,81.359999
079_70,-2.730053,3.032031,239.400008
079_71,2.260000,0.000000,180.000000
079_72,2.357983,3.018081,166.680000
079_73,2.374738,1.992642,339.840002
079_74,1.326107,3.282231,213.120003
079_75,-2.074606,3.075729,269.280009
079_76,0.337627,3.212306,108.000004
079_77,2.408457,-1.504971,214.920001
079_78,2.515281,0.353500,350.639992
080_0,0.000000,0.000000,105.480005
080_1,0.221018,0.547038,99.000002
080_2,-0.595526,0.661399,44.280001
080_3,-1.158614,-0.162833,240.479994
080_4,0.121253,1.153645,140.039999
080_5,-1.059537,0.563366,137.879995
080_6,-1.402713,1.354584,174.239999
080_7,0.332457,-0.425526,113.760005
080_8,-0.404812,1.245884,69.840002
080_9,-1.409539,-0.513030,53.640001
080_10,-1.719637,0.625897,142.920005
080_11,-0.058980,1.688970,234.720004
080_12,-0.457232,1.833859,82.080000
080_13,-1.619296,1.798410,115.919999
080_14,-2.239740,-0.642235,249.840002
080_15,-1.865706,1.165822,128.519998
080_16,-2.186793,2.111761,136.079997
080_17,0.232053,2.207839,208.800015
080_18,-2.384178,0.166718,135.000000
080_19,-2.584155,0.940555,31.680000
080_20,-2.618397,2.528556,174.600005
080_21,-1.030168,2.549756,154.080001
080_22,-0.261321,2.486305,121.320004
080_23,-1.902394,2.434953,303.479998
080_24,0.451793,0.129550,215.279996
080_25,0.453222,2.570348,62.279997
080_26,-0.888612,-0.745634,118.080003
080_27,0.568278,0.548780,325.799990
080_28,-2.777939,-0.590469,216.719999
080_29,0.704953,-0.680765,216.360004
080_30,-0.321378,-0.989099,116.999996
080_31,0.483243,-1.196067,105.119998
080_32,0.793452,1.626817,227.159994
080_33,1.258125,2.579539,61.560001
080_34,-2.145562,-1.340696,282.960005
080_35,1.431486,-1.382370,114.840002
080_36,0.997564,0.069756,233.280001
080_37,1.498215,0.667048,119.520006
080_38,-1.431939,-1.590330,277.920005
080_39,0.861595,2.132523,251.280005
080_40,1.288099,-0.573499,210.239997
080_41,-2.442379,-1.526167,85.680002
080_42,-0.276101,-1.565844,108.000004
080_43,0.540780,-1.664349,128.880004
080_44,-3.059928,0.430045,356.040008
080_45,-1.625987,-1.805842,93.960003
080_46,-3.052973,1.907709,33.480001
080_47,-3.110000,0.000000,172.799996
080_48,1.569937,-2.009427,77.760002
080_49,-2.925766,-1.828221,125.999998
080_50,-3.325965,-0.953705,173.160002
080_51,1.472087,1.634919,194.760003
080_52,-0.527390,-2.115245,249.480007
080_53,-0.895310,-2.215969,90.000000
080_54,-2.596891,-2.179050,274.320009
080_55,-3.206545,1.427646,152.280003
080_56,1.656129,2.119749,324.720004
080_57,0.259231,-2.466414,288.000004
080_58,1.685883,0.117888,198.000004
080_59,1.011438,-2.503396,257.760007
080_60,-1.933177,-2.474354,228.599997
080_61,-0.865248,-2.662958,250.199997
080_62,1.901190,-1.381295,184.680004
080_63,-3.171424,-2.661141,275.039999
080_64,-3.355275,2.815410,220.679991
080_65,1.912911,0.548518,315.719991
080_66,1.957803,-2.505874,319.320009
080_67,1.854497,-0.825675,239.039991
080_68,1.999376,1.677676,232.920005
080_69,-0.507053,2.875639,81.359999
080_70,-2.730053,3.032031,239.039991
080_71,2.270000,0.000000,202.319992
080_72,2.035462,3.017697,232.560010
080_73,2.505378,0.352108,346.320004
080_74,2.294694,2.215960,229.320009
080_75,-1.825000,3.160993,264.600005
080_76,2.386600,-1.733966,316.440003
080_77,1.066109,3.281145,235.439994
080_78,2.598091,3.325405,192.239993
080_79,2.618397,-2.528556,131.759999
081_0,0.000000,0.000000,105.480005
081_1,0.221018,0.547038,99.000002
081_2,-0.595526,0.661399,44.280001
